# Agent Annotate v42.11 — all 800 currently-annotated NCTs (629 train + 86 val + 85 test)
# Generated 2026-06-03 by merging scripts/dataset_v42_11/{train_dev_corpus_5c8d0aa0431a, val_8d9398b0af66, test_b9301e02fef5}.csv
# Source jobs: 5c8d0aa0431a (train), 8d9398b0af66 (val), b9301e02fef5 (test). Pipeline v42.11.
# The Cohort column identifies the formal train/val/test split (established 2026-05-11).
Cohort,Source Job ID,NCT ID,Study Title,Study Status,Phase,Conditions,Interventions,Classification,Classification Evidence,Classification Sources,Classification Evidence Text,Delivery Mode,Delivery Mode Evidence,Delivery Mode Sources,Delivery Mode Evidence Text,Outcome,Outcome Evidence,Outcome Sources,Outcome Evidence Text,Reason for Failure,Reason for Failure Evidence,Reason for Failure Sources,Reason for Failure Evidence Text,Peptide,Peptide Evidence,Peptide Sources,Peptide Evidence Text,Sequence,Sequence Evidence,Sequence Sources,Sequence Evidence Text
train,5c8d0aa0431a,NCT04954274,"Improvement of Live Babies Rates After ICSI, Using cpFT: Multicenter Prospective Randomized Clinical Trial",ACTIVE_NOT_RECRUITING,PHASE3,"Infertility, Oocyte, Pregnancy",DRUG: Cyclic peptide Fertiline,Other,https://clinicaltrials.gov/study/NCT04954274; PMID:33069325; PMID:37711892; PMID:37675934; PMID:32105678; PMID:23589814; https://openalex.org/W4291329295; https://doi.org/10.4324/9781032693446-7,clinicaltrials_gov:NCT04954274; PMID:33069325; PMID:37711892; PMID:37675934; PMID:32105678; PMID:23589814; openalex:https://doi.org/10.1016/j.morpho.2022.06.059; crossref:DOI:10.4324/9781032693446-7,"Supplementation of the incubation medium with cFEE should improve the implantation rate and ART outcome.

As in France ICSI is widely used to achieve good fertilization rates, we decided to use ICS...",Other,https://clinicaltrials.gov/study/NCT04954274; PMID:33069325; PMID:37711892; PMID:37675934; PMID:32105678; PMID:23589814,clinicaltrials_gov:NCT04954274; PMID:33069325; PMID:37711892; PMID:37675934; PMID:32105678; PMID:23589814,"Supplementation of the incubation medium with cFEE should improve the implantation rate and ART outcome.

As in France ICSI is widely used to achieve good fertilization rates, we decided to use ICS...",Active,,,,,https://clinicaltrials.gov/study/NCT04954274; PMID:33069325; PMID:37711892; PMID:37675934; PMID:32105678; PMID:23589814; https://openalex.org/W4291329295; https://doi.org/10.4324/9781032693446-7,clinicaltrials_gov:NCT04954274; PMID:33069325; PMID:37711892; PMID:37675934; PMID:32105678; PMID:23589814; openalex:https://doi.org/10.1016/j.morpho.2022.06.059; crossref:DOI:10.4324/9781032693446-7,"Supplementation of the incubation medium with cFEE should improve the implantation rate and ART outcome.

As in France ICSI is widely used to achieve good fertilization rates, we decided to use ICS...",True,,,,,,,
train,5c8d0aa0431a,NCT04954469,B-pVAC-SARS-CoV-2: Phase I/II Multicenter Safety and Immunogenicity Trial of Multi-peptide Vaccination to Prevent COVID-19 Infection in Adults With Bcell/ Antibody Deficiency,COMPLETED,"PHASE1, PHASE2",Immune Deficiency Disease,BIOLOGICAL: CoVAC-1,Other,https://clinicaltrials.gov/study/NCT04954469; PMID:37596280; PMC:11007196; PMC:11513396; PMC:8704007; PMC:10338057; PMC:9828759; PMC:11381404; https://reporter.nih.gov/search/results/?text_terms=CoVAC-1,clinicaltrials_gov:NCT04954469; PMID:37596280; PMC:11007196; PMC:11513396; PMC:8704007; PMC:10338057; PMC:9828759; PMC:11381404; nih_reporter:NIH:5U54AI170752-05; nih_reporter:NIH:5P01AI106684-10,"Multicenter Phase I-II clinical trial

Phase I:

Part I: 14-patients will receive an open-label 500 μl subcutaneous injection via needle and syringe of the study IMP (CoVac-1). 28 days following va...",Injection/Infusion,https://clinicaltrials.gov/study/NCT04954469,clinicaltrials_gov:NCT04954469,"Multicenter Phase I-II clinical trial

Phase I:

Part I: 14-patients will receive an open-label 500 μl subcutaneous injection via needle and syringe of the study IMP (CoVac-1). 28 days following va...",Positive,https://clinicaltrials.gov/study/NCT04954469; PMID:37596280; PMID:34814158; PMID:36875550; PMID:34497383; PMID:35463185; https://doi.org/10.33540/3325; PMC:11007196; https://reporter.nih.gov/search/results/?text_terms=CoVAC-1,clinicaltrials_gov:NCT04954469; PMID:37596280; PMID:34814158; PMID:36875550; PMID:34497383; PMID:35463185; crossref:DOI:10.33540/3325; PMC:11007196; nih_reporter:NIH:5U54AI170752-05; nih_reporter:NIH:5P01AI106684-10,"Multicenter Phase I-II clinical trial

Phase I:

Part I: 14-patients will receive an open-label 500 μl subcutaneous injection via needle and syringe of the study IMP (CoVac-1). 28 days following va...",,,,,True,,,,,,,
train,5c8d0aa0431a,NCT04964986,"A Multicenter, Open-label, Metabolic Balance Study to Evaluate the Effects of Apraglutide on Intestinal Absorption in Adult Subjects With Short Bowel Syndrome, Intestinal Failure (SBS-IF), and Colon-in-Continuity (CIC)",COMPLETED,PHASE2,Short Bowel Syndrome,DRUG: Apraglutide,Other,,,,Injection/Infusion,https://clinicaltrials.gov/study/NCT04964986,clinicaltrials_gov:NCT04964986,Arm: Apraglutide - All participants received apraglutide administered subcutaneously (SC) once weekly for 52 weeks.,Positive,https://clinicaltrials.gov/study/NCT04964986; PMID:38465515; https://openalex.org/W7114805954; PMID:39461299; PMID:41903849; https://doi.org/10.1016/s0016-5085(21)02487-2; https://doi.org/10.1016/j.clnesp.2020.09.161; https://doi.org/10.31525/cmr-bb17b0; https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=10685; https://news.google.com/rss/articles/CBMisgFBVV95cUxQSy1aV1BEa2xJVlYwTzY5bW1hdWtObVVhNkQ5LWhmb0dYRW96VFJ3ZVNfbE1PRUJ6LTFxaHBreFYwMDJkM3FmTFhpMEVjMXJCY2E2ZTVEMGFTR2hXRU5jb3dMSldnOUFjRnpnbDFQSnY4QU0xWVJDWWZqNmtfdjBiTzF1Nks1T1ExbER0cnhiQWR2dklRYlBrTExiSjh1cGZLekRKOXI0X0E4UWlDelA3UWtn?oc=5,clinicaltrials_gov:NCT04964986; PMID:38465515; openalex:https://doi.org/10.14309/01.ajg.0001139688.32112.6d; PMID:39461299; PMID:41903849; crossref:DOI:10.1016/s0016-5085(21)02487-2; crossref:DOI:10.1016/j.clnesp.2020.09.161; crossref:DOI:10.31525/cmr-bb17b0; iuphar:GtoPdb:10685; press_release:PR:HCPLive,Primary Outcome: Absolute Change in Absorption of Energy Over Metabolic Balance (MB) Periods From Baseline at Week 48 — Applicable to Protocol V3.0 implemented in France (classed as secondary endpo...,,,,,True,,,,,,,
train,5c8d0aa0431a,NCT04967742,"A Phase I, Open-Label Extension Study to Evaluate the Safety, Tolerability, and Immunogenicity of UB-612 Vaccine in Healthy Adult Volunteers",COMPLETED,PHASE1,COVID-19,BIOLOGICAL: UB-612,Other,,,,Injection/Infusion,https://clinicaltrials.gov/study/NCT04967742; PMID:35316221; PMC:9863728; PMC:10057551; PMC:9785936; https://doi.org/10.31525/ct1-nct03939312; https://reporter.nih.gov/search/results/?text_terms=UB-612,clinicaltrials_gov:NCT04967742; PMID:35316221; PMC:9863728; PMC:10057551; PMC:9785936; crossref:DOI:10.31525/ct1-nct03939312; nih_reporter:NIH:5T32GM144920-05; nih_reporter:NIH:1R13TR006306-01,"This is an extension study to evaluate the safety, tolerability and immunogenicity of one booster dose of UB-612 COVID-19 vaccine in adults who completed two vaccinations of UB-612 vaccine 10, 30, ...",Positive,https://clinicaltrials.gov/study/NCT04967742; PMID:35316221; PMID:36675218; PMID:36560445; PMID:36992333; https://doi.org/10.31525/ct1-nct03939312; https://doi.org/10.31525/ct1-nct03896295; https://doi.org/10.31525/ct1-nct04109313; https://reporter.nih.gov/search/results/?text_terms=UB-612,clinicaltrials_gov:NCT04967742; PMID:35316221; PMID:36675218; PMID:36560445; PMID:36992333; crossref:DOI:10.31525/ct1-nct03939312; crossref:DOI:10.31525/ct1-nct03896295; crossref:DOI:10.31525/ct1-nct04109313; nih_reporter:NIH:5T32GM144920-05; nih_reporter:NIH:1R13TR006306-01,"This is an extension study to evaluate the safety, tolerability and immunogenicity of one booster dose of UB-612 COVID-19 vaccine in adults who completed two vaccinations of UB-612 vaccine 10, 30, ...",,,,,True,https://clinicaltrials.gov/study/NCT04967742; PMID:35316221; PMC:9863728; PMC:10057551; PMC:9785936; https://doi.org/10.31525/ct1-nct03939312; https://reporter.nih.gov/search/results/?text_terms=UB-612,clinicaltrials_gov:NCT04967742; PMID:35316221; PMC:9863728; PMC:10057551; PMC:9785936; crossref:DOI:10.31525/ct1-nct03939312; nih_reporter:NIH:5T32GM144920-05; nih_reporter:NIH:1R13TR006306-01,"This is an extension study to evaluate the safety, tolerability and immunogenicity of one booster dose of UB-612 COVID-19 vaccine in adults who completed two vaccinations of UB-612 vaccine 10, 30, ...",,,,
train,5c8d0aa0431a,NCT04970355,"Efficacy of Erenumab in Chronic Cluster Headache: A 10 Week Double-blind, Randomized, Placebo Controlled, Multicentric Trial.",COMPLETED,PHASE2,"Cluster Headache, Trigeminal Autonomic Cephalalgias, Headache Disorders, Primary, Brain Disease","BIOLOGICAL: Erenumab, DRUG: Placebo",Other,,,,Injection/Infusion,https://clinicaltrials.gov/study/NCT04970355,clinicaltrials_gov:NCT04970355,"Arm: Erenumab - Double-Blind Treatment Phase: Participants receive erenumab 280 mg subcutaneous (SC) injections (loading dose, week 0) followed by erenumab 140 mg s.c. in week 4.",Positive,https://clinicaltrials.gov/study/NCT04970355; https://api.fda.gov; https://openalex.org/W4362668325; PMID:37667192; PMID:36976663; PMID:39489854; PMID:40526384; https://doi.org/10.17712/1658-3183.1006; https://doi.org/10.1177/2515816320947713; https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3833329/,clinicaltrials_gov:NCT04970355; openfda:Erenumab; openalex:https://doi.org/10.1007/s42399-023-01452-w; PMID:37667192; PMID:36976663; PMID:39489854; PMID:40526384; crossref:DOI:10.17712/1658-3183.1006; crossref:DOI:10.1177/2515816320947713; chembl:CHEMBL3833329,The purpose of this study is to determine the efficacy of erenumab in a loading dose of 280mg followed by 140mg after 4 weeks compared to placebo as a prophylactic treatment in patients with chroni...,,,,,False,,,,,,,
train,5c8d0aa0431a,NCT04971720,Natriuretic Peptide-Renin-Angiotensin-Aldosterone System Rhythm Axis and Nocturnal Blood Pressure,RECRUITING,"PHASE2, PHASE3","Obesity, Cardiovascular Diseases, Hypertension, Nocturnal Blood Pressure, Natriuretic Peptides, Renin-Angiotensin-Aldosterone System","DRUG: Sacubitril-Valsartan 49 Mg-51 Mg Oral Tablet, DRUG: Valsartan 80 mg Oral Tablet",Other,,,,Oral,https://clinicaltrials.gov/study/NCT04971720,clinicaltrials_gov:NCT04971720,"DRUG: Sacubitril-Valsartan 49 Mg-51 Mg Oral Tablet - The subject will be randomized, in a double-blind manner to sacubitril/valsartan 49/51 mg once in the morning or once in the evening for a perio...",Recruiting,,,,,,,,False,https://clinicaltrials.gov/study/NCT04971720; PMID:33008426; PMID:39582860; PMID:35042991; PMID:37306910; PMID:33074527; https://rxnav.nlm.nih.gov/REST/rxcui/1656349; https://rxnav.nlm.nih.gov/REST/rxcui/349199,clinicaltrials_gov:NCT04971720; PMID:33008426; PMID:39582860; PMID:35042991; PMID:37306910; PMID:33074527; rxnorm:1656349; rxnorm:349199,Obese individuals have a higher prevalence of nocturnal hypertension and non-dipping blood pressure (BP). These conditions are associated with an increased risk of cardiovascular (CV) events and de...,,,,
train,5c8d0aa0431a,NCT04983355,Efficacy of the Marine Based Nutritional Supplement Peptidyss® on Sleep and Anxiety : a Randomized Clinical Trial With a Cross-Over Design in Healthy Adults,COMPLETED,NA,Sleep Disorder,"DIETARY_SUPPLEMENT: Fish Hydrolysate, DIETARY_SUPPLEMENT: Placebo",Other,https://clinicaltrials.gov/study/NCT04983355; PMID:38479939; https://doi.org/10.2139/ssrn.5101736; https://doi.org/10.1201/b17844-12; https://rxnav.nlm.nih.gov/REST/rxcui/1164457,clinicaltrials_gov:NCT04983355; PMID:38479939; crossref:DOI:10.2139/ssrn.5101736; crossref:DOI:10.1201/b17844-12; rxnorm:1164457,"A total of 44 healthy participants (n=22 female, n=22 male) aged 35-60 years inclusive are included into the study, in a cross-over design. The participants will take both products, the fish hydrol...",Oral,,,,Positive,https://clinicaltrials.gov/study/NCT04983355; PMID:38479939; https://doi.org/10.2139/ssrn.5101736; https://doi.org/10.1201/b17844-12; https://rxnav.nlm.nih.gov/REST/rxcui/1164457,clinicaltrials_gov:NCT04983355; PMID:38479939; crossref:DOI:10.2139/ssrn.5101736; crossref:DOI:10.1201/b17844-12; rxnorm:1164457,"A total of 44 healthy participants (n=22 female, n=22 male) aged 35-60 years inclusive are included into the study, in a cross-over design. The participants will take both products, the fish hydrol...",,,,,False,https://clinicaltrials.gov/study/NCT04983355; PMID:38479939; https://doi.org/10.2139/ssrn.5101736; https://doi.org/10.1201/b17844-12; https://rxnav.nlm.nih.gov/REST/rxcui/1164457,clinicaltrials_gov:NCT04983355; PMID:38479939; crossref:DOI:10.2139/ssrn.5101736; crossref:DOI:10.1201/b17844-12; rxnorm:1164457,"A total of 44 healthy participants (n=22 female, n=22 male) aged 35-60 years inclusive are included into the study, in a cross-over design. The participants will take both products, the fish hydrol...",,,,
train,5c8d0aa0431a,NCT04996043,Efficacy Testing of Collagen Peptide Drink,COMPLETED,NA,Skin Condition,"DIETARY_SUPPLEMENT: Collagen Peptide Drink, DIETARY_SUPPLEMENT: Placebo drink",Other,https://clinicaltrials.gov/study/NCT04996043; PMID:23223090; PMID:17623656; PMID:22536270; PMID:12939263; PMID:23996285; PMID:23771276; https://doi.org/10.47767/agroindustri.v2i2.543; https://rxnav.nlm.nih.gov/REST/rxcui/2714; https://rxnav.nlm.nih.gov/REST/rxcui/8375,clinicaltrials_gov:NCT04996043; PMID:23223090; PMID:17623656; PMID:22536270; PMID:12939263; PMID:23996285; PMID:23771276; crossref:DOI:10.47767/agroindustri.v2i2.543; rxnorm:2714; rxnorm:8375,To assess Collagen Peptide Drink on skin condition improvement | Title: Targeting reduction of proteinuria in glomerulonephritis: Maximizing the antifibrotic effect of valsartan by protecting podoc...,Oral,https://clinicaltrials.gov/study/NCT04996043; PMID:23223090; PMID:17623656; PMID:22536270; PMID:12939263; PMID:23996285; https://rxnav.nlm.nih.gov/REST/rxcui/2714; https://rxnav.nlm.nih.gov/REST/rxcui/8375,clinicaltrials_gov:NCT04996043; PMID:23223090; PMID:17623656; PMID:22536270; PMID:12939263; PMID:23996285; rxnorm:2714; rxnorm:8375,To assess Collagen Peptide Drink on skin condition improvement | Title: Targeting reduction of proteinuria in glomerulonephritis: Maximizing the antifibrotic effect of valsartan by protecting podoc...,Positive,https://clinicaltrials.gov/study/NCT04996043; PMID:17623656; PMID:22536270; PMID:12939263; PMID:23996285; PMID:23771276; PMID:23223090; https://doi.org/10.47767/agroindustri.v2i2.543; https://rxnav.nlm.nih.gov/REST/rxcui/2714; https://rxnav.nlm.nih.gov/REST/rxcui/8375,clinicaltrials_gov:NCT04996043; PMID:17623656; PMID:22536270; PMID:12939263; PMID:23996285; PMID:23771276; PMID:23223090; crossref:DOI:10.47767/agroindustri.v2i2.543; rxnorm:2714; rxnorm:8375,To assess Collagen Peptide Drink on skin condition improvement | Title: Targeting reduction of proteinuria in glomerulonephritis: Maximizing the antifibrotic effect of valsartan by protecting podoc...,,,,,True,,,,,,,
train,5c8d0aa0431a,NCT04998474,A Phase II Trial of Personalized Tumor Neoantigen Based Vaccine FRAME-001 for Advanced Non-Small Cell Lung Cancer,UNKNOWN,PHASE2,Non Small Cell Lung Cancer,BIOLOGICAL: FRAME-001 personalized vaccine,Other,https://clinicaltrials.gov/study/NCT04998474; PMID:38672519; PMID:36303101; PMID:40733649; PMID:36604431; https://doi.org/10.32388/7inas3; https://doi.org/10.32388/tw1gyl; https://rxnav.nlm.nih.gov/REST/rxcui/2645301,clinicaltrials_gov:NCT04998474; PMID:38672519; PMID:36303101; PMID:40733649; PMID:36604431; crossref:DOI:10.32388/7inas3; crossref:DOI:10.32388/tw1gyl; rxnorm:2645301,"Despite encouraging results of programmed cell death protein -1 (PD-1) immune checkpoint inhibitor treatment combined with chemotherapy in advanced non-small cell lung cancer (NSCLC), only the mino...",Injection/Infusion,https://clinicaltrials.gov/study/NCT04998474; PMID:38672519; PMID:36303101; PMID:40733649; PMID:36604431; https://doi.org/10.32388/7inas3; https://rxnav.nlm.nih.gov/REST/rxcui/2645301,clinicaltrials_gov:NCT04998474; PMID:38672519; PMID:36303101; PMID:40733649; PMID:36604431; crossref:DOI:10.32388/7inas3; rxnorm:2645301,"Despite encouraging results of programmed cell death protein -1 (PD-1) immune checkpoint inhibitor treatment combined with chemotherapy in advanced non-small cell lung cancer (NSCLC), only the mino...",Unknown,https://clinicaltrials.gov/study/NCT04998474; PMID:38672519; PMID:36303101; PMID:40733649; PMID:36604431; https://doi.org/10.32388/7inas3; https://doi.org/10.32388/tw1gyl; https://rxnav.nlm.nih.gov/REST/rxcui/2645301,clinicaltrials_gov:NCT04998474; PMID:38672519; PMID:36303101; PMID:40733649; PMID:36604431; crossref:DOI:10.32388/7inas3; crossref:DOI:10.32388/tw1gyl; rxnorm:2645301,"Despite encouraging results of programmed cell death protein -1 (PD-1) immune checkpoint inhibitor treatment combined with chemotherapy in advanced non-small cell lung cancer (NSCLC), only the mino...",,https://clinicaltrials.gov/study/NCT04998474; PMID:38672519; PMID:36303101; PMID:40733649; PMID:36604431; https://doi.org/10.32388/7inas3; https://doi.org/10.32388/tw1gyl; https://rxnav.nlm.nih.gov/REST/rxcui/2645301,clinicaltrials_gov:NCT04998474; PMID:38672519; PMID:36303101; PMID:40733649; PMID:36604431; crossref:DOI:10.32388/7inas3; crossref:DOI:10.32388/tw1gyl; rxnorm:2645301,"Despite encouraging results of programmed cell death protein -1 (PD-1) immune checkpoint inhibitor treatment combined with chemotherapy in advanced non-small cell lung cancer (NSCLC), only the mino...",True,,,,,,,
train,5c8d0aa0431a,NCT05001204,68Ga-NOTA-RM26 PET/CT for the Detection of Gastrointestinal Stromal Tumor,UNKNOWN,EARLY_PHASE1,Gastrointestinal Stromal Tumors,DRUG: 68Ga-NOTA-RM26,Other,https://clinicaltrials.gov/study/NCT05001204; PMID:39448271; PMID:35373336; https://doi.org/10.1097/rlu.0000000000005982; https://doi.org/10.21203/rs.3.rs-2175723/v1; https://doi.org/10.1097/rlu.0000000000002209; https://reporter.nih.gov/search/results/?text_terms=68Ga-NOTA-RM26,clinicaltrials_gov:NCT05001204; PMID:39448271; PMID:35373336; crossref:DOI:10.1097/rlu.0000000000005982; crossref:DOI:10.21203/rs.3.rs-2175723/v1; crossref:DOI:10.1097/rlu.0000000000002209; nih_reporter:NIH:5R01CA258994-05; nih_reporter:NIH:5R01CA296305-02; nih_reporter:NIH:5R21CA289111-02,"Rm26 is a bioactive polypeptide containing 9 amino acid residues, which can specifically bind to gastrin releasing peptide receptor (GRPR, BB2 receptor). Previous studies have confirmed that there ...",Injection/Infusion,,,,Unknown,https://clinicaltrials.gov/study/NCT05001204; PMID:39448271; PMID:35373336; https://doi.org/10.1097/rlu.0000000000005982; https://doi.org/10.21203/rs.3.rs-2175723/v1; https://doi.org/10.1097/rlu.0000000000002209; https://reporter.nih.gov/search/results/?text_terms=68Ga-NOTA-RM26,clinicaltrials_gov:NCT05001204; PMID:39448271; PMID:35373336; crossref:DOI:10.1097/rlu.0000000000005982; crossref:DOI:10.21203/rs.3.rs-2175723/v1; crossref:DOI:10.1097/rlu.0000000000002209; nih_reporter:NIH:5R01CA258994-05; nih_reporter:NIH:5R01CA296305-02; nih_reporter:NIH:5R21CA289111-02,"Rm26 is a bioactive polypeptide containing 9 amino acid residues, which can specifically bind to gastrin releasing peptide receptor (GRPR, BB2 receptor). Previous studies have confirmed that there ...",,https://clinicaltrials.gov/study/NCT05001204; PMID:39448271; PMID:35373336; https://doi.org/10.1097/rlu.0000000000005982; https://doi.org/10.21203/rs.3.rs-2175723/v1; https://doi.org/10.1097/rlu.0000000000002209; https://reporter.nih.gov/search/results/?text_terms=68Ga-NOTA-RM26,clinicaltrials_gov:NCT05001204; PMID:39448271; PMID:35373336; crossref:DOI:10.1097/rlu.0000000000005982; crossref:DOI:10.21203/rs.3.rs-2175723/v1; crossref:DOI:10.1097/rlu.0000000000002209; nih_reporter:NIH:5R01CA258994-05; nih_reporter:NIH:5R01CA296305-02; nih_reporter:NIH:5R21CA289111-02,"Rm26 is a bioactive polypeptide containing 9 amino acid residues, which can specifically bind to gastrin releasing peptide receptor (GRPR, BB2 receptor). Previous studies have confirmed that there ...",True,https://clinicaltrials.gov/study/NCT05001204; PMID:39448271; PMID:35373336; https://doi.org/10.1097/rlu.0000000000005982; https://doi.org/10.21203/rs.3.rs-2175723/v1; https://doi.org/10.1097/rlu.0000000000002209; https://reporter.nih.gov/search/results/?text_terms=68Ga-NOTA-RM26,clinicaltrials_gov:NCT05001204; PMID:39448271; PMID:35373336; crossref:DOI:10.1097/rlu.0000000000005982; crossref:DOI:10.21203/rs.3.rs-2175723/v1; crossref:DOI:10.1097/rlu.0000000000002209; nih_reporter:NIH:5R01CA258994-05; nih_reporter:NIH:5R01CA296305-02,"Rm26 is a bioactive polypeptide containing 9 amino acid residues, which can specifically bind to gastrin releasing peptide receptor (GRPR, BB2 receptor). Previous studies have confirmed that there ...",,,,
